objectid,name,tile,nd_value,resolution,creationda,raster,fileurl,spec_type,qual,reg_src,num_gcps,meanresz,active,qc,rel_ver,num_comp,st_area_sh,st_length_
"7186",21_37_1_2_5m_v2.0,21_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_37/21_37_1_2_5m_v2.0.tar,DEM,0.43329161000,ICESat,"2414",0.00000000000,"1","2","4","21",2500000000.00000000000,200000.00000000000
"7187",21_37_2_1_5m_v2.0,21_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_37/21_37_2_1_5m_v2.0.tar,DEM,0.64780906000,ICESat,"2414",0.00000000000,"1","2","4","21",2500000000.00000000000,200000.00000000000
"7188",11_39_1_1_5m_v2.0,11_39,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_39/11_39_1_1_5m_v2.0.tar,DEM,0.97534831000,ICESat,"632",0.00900000000,"1","2","4","29",2500000000.00000000000,200000.00000000000
"7189",11_39_2_2_5m_v2.0,11_39,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_39/11_39_2_2_5m_v2.0.tar,DEM,0.97533823000,ICESat,"632",0.00900000000,"1","2","4","29",2500000000.00000000000,200000.00000000000
"7190",11_39_1_2_5m_v2.0,11_39,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_39/11_39_1_2_5m_v2.0.tar,DEM,0.97402506000,ICESat,"632",0.00900000000,"1","2","4","29",2500000000.00000000000,200000.00000000000
"7191",11_39_2_1_5m_v2.0,11_39,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_39/11_39_2_1_5m_v2.0.tar,DEM,0.96504019000,ICESat,"632",0.00900000000,"1","2","4","29",2500000000.00000000000,200000.00000000000
"7192",11_37_2_1_5m_v2.0,11_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_37/11_37_2_1_5m_v2.0.tar,DEM,0.01689116000,ICESat,"577",0.00500000000,"1","2","4","10",2500000000.00000000000,200000.00000000000
"7193",11_37_2_2_5m_v2.0,11_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_37/11_37_2_2_5m_v2.0.tar,DEM,0.23702124000,ICESat,"577",0.00500000000,"1","2","4","10",2500000000.00000000000,200000.00000000000
"7194",14_37_2_1_5m_v2.0,14_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_37/14_37_2_1_5m_v2.0.tar,DEM,0.38698378000,ICESat,"365",-0.00475000000,"1","2","4","18",2500000000.00000000000,200000.00000000000
"7195",14_37_1_2_5m_v2.0,14_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_37/14_37_1_2_5m_v2.0.tar,DEM,0.17613387000,ICESat,"365",-0.00475000000,"1","2","4","18",2500000000.00000000000,200000.00000000000
"7196",14_37_1_1_5m_v2.0,14_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_37/14_37_1_1_5m_v2.0.tar,DEM,0.16042319000,ICESat,"365",-0.00475000000,"1","2","4","18",2500000000.00000000000,200000.00000000000
"7197",14_37_2_2_5m_v2.0,14_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_37/14_37_2_2_5m_v2.0.tar,DEM,0.41518784000,ICESat,"365",-0.00475000000,"1","2","4","18",2500000000.00000000000,200000.00000000000
"7198",23_37_1_2_5m_v2.0,23_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_37/23_37_1_2_5m_v2.0.tar,DEM,0.39576310000,ICESat,"1370",-0.00100000000,"1","2","4","31",2500000000.00000000000,200000.00000000000
"7199",23_37_1_1_5m_v2.0,23_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_37/23_37_1_1_5m_v2.0.tar,DEM,0.39851885000,ICESat,"1370",-0.00100000000,"1","2","4","31",2500000000.00000000000,200000.00000000000
"7200",23_37_2_1_5m_v2.0,23_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_37/23_37_2_1_5m_v2.0.tar,DEM,0.93837442000,ICESat,"1370",-0.00100000000,"1","2","4","31",2500000000.00000000000,200000.00000000000
"7201",23_37_2_2_5m_v2.0,23_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_37/23_37_2_2_5m_v2.0.tar,DEM,0.98847722000,ICESat,"1370",-0.00100000000,"1","2","4","31",2500000000.00000000000,200000.00000000000
"7202",13_37_2_1_5m_v2.0,13_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_37/13_37_2_1_5m_v2.0.tar,DEM,0.87385428000,ICESat,"1535",-0.00200000000,"1","2","4","20",2500000000.00000000000,200000.00000000000
"7203",13_37_1_2_5m_v2.0,13_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_37/13_37_1_2_5m_v2.0.tar,DEM,0.03792159000,ICESat,"1535",-0.00200000000,"1","2","4","20",2500000000.00000000000,200000.00000000000
"7204",13_37_2_2_5m_v2.0,13_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_37/13_37_2_2_5m_v2.0.tar,DEM,0.57368254000,ICESat,"1535",-0.00200000000,"1","2","4","20",2500000000.00000000000,200000.00000000000
"7205",13_37_1_1_5m_v2.0,13_37,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_37/13_37_1_1_5m_v2.0.tar,DEM,0.00977119000,ICESat,"1535",-0.00200000000,"1","2","4","20",2500000000.00000000000,200000.00000000000
"7206",12_37_2_1_5m_v2.0,12_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_37/12_37_2_1_5m_v2.0.tar,DEM,0.47066194000,ICESat,"1515",-0.01100000000,"1","2","4","27",2500000000.00000000000,200000.00000000000
"7207",12_37_1_2_5m_v2.0,12_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_37/12_37_1_2_5m_v2.0.tar,DEM,0.02407770000,ICESat,"1515",-0.01100000000,"1","2","4","27",2500000000.00000000000,200000.00000000000
"7208",12_37_2_2_5m_v2.0,12_37,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_37/12_37_2_2_5m_v2.0.tar,DEM,0.74209453000,ICESat,"1515",-0.01100000000,"1","2","4","27",2500000000.00000000000,200000.00000000000
"7209",14_38_2_2_5m_v2.0,14_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_38/14_38_2_2_5m_v2.0.tar,DEM,0.99419441000,ICESat,"977",-0.00500000000,"1","2","4","44",2500000000.00000000000,200000.00000000000
"7210",14_38_1_1_5m_v2.0,14_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_38/14_38_1_1_5m_v2.0.tar,DEM,0.97015411000,ICESat,"977",-0.00500000000,"1","2","4","44",2500000000.00000000000,200000.00000000000
"7211",14_38_2_1_5m_v2.0,14_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_38/14_38_2_1_5m_v2.0.tar,DEM,0.99946489000,ICESat,"977",-0.00500000000,"1","2","4","44",2500000000.00000000000,200000.00000000000
"7212",14_38_1_2_5m_v2.0,14_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_38/14_38_1_2_5m_v2.0.tar,DEM,0.95404934000,ICESat,"977",-0.00500000000,"1","2","4","44",2500000000.00000000000,200000.00000000000
"7213",20_38_1_1_5m_v2.0,20_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_38/20_38_1_1_5m_v2.0.tar,DEM,0.50923800000,ICESat,"975",-0.01400000000,"1","2","4","49",2500000000.00000000000,200000.00000000000
"7214",20_38_2_1_5m_v2.0,20_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_38/20_38_2_1_5m_v2.0.tar,DEM,0.92197679000,ICESat,"975",-0.01400000000,"1","2","4","49",2500000000.00000000000,200000.00000000000
"7215",20_38_1_2_5m_v2.0,20_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_38/20_38_1_2_5m_v2.0.tar,DEM,0.64376869000,ICESat,"975",-0.01400000000,"1","2","4","49",2500000000.00000000000,200000.00000000000
"7216",20_38_2_2_5m_v2.0,20_38,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_38/20_38_2_2_5m_v2.0.tar,DEM,0.98532911000,ICESat,"975",-0.01400000000,"1","2","4","49",2500000000.00000000000,200000.00000000000
"7217",19_39_1_2_5m_v2.0,19_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_39/19_39_1_2_5m_v2.0.tar,DEM,0.99994401000,ICESat,"812",0.00200000000,"1","2","4","55",2500000000.00000000000,200000.00000000000
"7218",19_39_2_1_5m_v2.0,19_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_39/19_39_2_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"812",0.00200000000,"1","2","4","55",2500000000.00000000000,200000.00000000000
"7219",19_39_1_1_5m_v2.0,19_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_39/19_39_1_1_5m_v2.0.tar,DEM,0.99900103000,ICESat,"812",0.00200000000,"1","2","4","55",2500000000.00000000000,200000.00000000000
"7220",19_39_2_2_5m_v2.0,19_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_39/19_39_2_2_5m_v2.0.tar,DEM,1.00000000000,ICESat,"812",0.00200000000,"1","2","4","55",2500000000.00000000000,200000.00000000000
"7221",18_39_2_2_5m_v2.0,18_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_39/18_39_2_2_5m_v2.0.tar,DEM,1.00000000000,ICESat,"387",0.01900000000,"1","2","4","64",2500000000.00000000000,200000.00000000000
"7222",18_39_1_2_5m_v2.0,18_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_39/18_39_1_2_5m_v2.0.tar,DEM,0.99973018000,ICESat,"387",0.01900000000,"1","2","4","64",2500000000.00000000000,200000.00000000000
"7223",18_39_2_1_5m_v2.0,18_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_39/18_39_2_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"387",0.01900000000,"1","2","4","64",2500000000.00000000000,200000.00000000000
"7224",18_39_1_1_5m_v2.0,18_39,-9999.00000000000,5.00000000000,2017-01-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_39/18_39_1_1_5m_v2.0.tar,DEM,0.99967789000,ICESat,"387",0.01900000000,"1","2","4","64",2500000000.00000000000,200000.00000000000
"7225",12_38_2_1_5m_v2.0,12_38,-9999.00000000000,5.00000000000,2017-01-27,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_38/12_38_2_1_5m_v2.0.tar,DEM,0.99871386000,ICESat,"1296",-0.00300000000,"1","2","4","69",2500000000.00000000000,200000.00000000000
"7226",12_38_2_2_5m_v2.0,12_38,-9999.00000000000,5.00000000000,2017-01-27,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_38/12_38_2_2_5m_v2.0.tar,DEM,0.97914989000,ICESat,"1296",-0.00300000000,"1","2","4","69",2500000000.00000000000,200000.00000000000
"7227",12_38_1_2_5m_v2.0,12_38,-9999.00000000000,5.00000000000,2017-01-27,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_38/12_38_1_2_5m_v2.0.tar,DEM,0.85008160000,ICESat,"1296",-0.00300000000,"1","2","4","69",2500000000.00000000000,200000.00000000000
"7228",12_38_1_1_5m_v2.0,12_38,-9999.00000000000,5.00000000000,2017-01-27,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_38/12_38_1_1_5m_v2.0.tar,DEM,0.97457455000,ICESat,"1296",-0.00300000000,"1","2","4","69",2500000000.00000000000,200000.00000000000
"7229",13_39_2_1_5m_v2.0,13_39,-9999.00000000000,5.00000000000,2017-01-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_39/13_39_2_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"669",0.01300000000,"1","2","4","23",2500000000.00000000000,200000.00000000000
"7732",29_35_1_2_5m_v2.0,29_35,-9999.00000000000,5.00000000000,2017-01-30,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/29_35/29_35_1_2_5m_v2.0.tar,DEM,0.79968849000,ICESat,"795",0.00600000000,"1","2","4","51",2500000000.00000000000,200000.00000000000
"7733",31_38_1_1_5m_v2.0,31_38,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_38/31_38_1_1_5m_v2.0.tar,DEM,0.99744353000,ICESat,"990",-0.38400000000,"1","2","4","84",2500000000.00000000000,200000.00000000000
"7734",31_38_1_2_5m_v2.0,31_38,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_38/31_38_1_2_5m_v2.0.tar,DEM,0.91123335000,ICESat,"990",-0.38400000000,"1","2","4","84",2500000000.00000000000,200000.00000000000
"7735",31_38_2_2_5m_v2.0,31_38,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_38/31_38_2_2_5m_v2.0.tar,DEM,0.91889595000,ICESat,"990",-0.38400000000,"1","2","4","84",2500000000.00000000000,200000.00000000000
"7736",31_38_2_1_5m_v2.0,31_38,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_38/31_38_2_1_5m_v2.0.tar,DEM,0.99985196000,ICESat,"990",-0.38400000000,"1","2","4","84",2500000000.00000000000,200000.00000000000
"7737",34_43_1_1_5m_v2.0,34_43,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/34_43/34_43_1_1_5m_v2.0.tar,DEM,0.46056957000,ICESat,"885",0.00500000000,"1","2","4","13",2500000000.00000000000,200000.00000000000
"7738",34_43_2_1_5m_v2.0,34_43,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/34_43/34_43_2_1_5m_v2.0.tar,DEM,0.02417789000,ICESat,"885",0.00500000000,"1","2","4","13",2500000000.00000000000,200000.00000000000
"7739",27_37_2_2_5m_v2.0,27_37,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_37/27_37_2_2_5m_v2.0.tar,DEM,1.00000000000,ICESat,"771",0.00000000000,"1","2","4","25",2500000000.00000000000,200000.00000000000
"7740",27_37_1_1_5m_v2.0,27_37,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_37/27_37_1_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"771",0.00000000000,"1","2","4","25",2500000000.00000000000,200000.00000000000
"7741",27_37_2_1_5m_v2.0,27_37,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_37/27_37_2_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"771",0.00000000000,"1","2","4","25",2500000000.00000000000,200000.00000000000
"7742",27_37_1_2_5m_v2.0,27_37,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_37/27_37_1_2_5m_v2.0.tar,DEM,0.99999987000,ICESat,"771",0.00000000000,"1","2","4","25",2500000000.00000000000,200000.00000000000
"7743",29_38_2_2_5m_v2.0,29_38,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/29_38/29_38_2_2_5m_v2.0.tar,DEM,1.00000000000,ICESat,"751",-0.00800000000,"1","2","4","32",2500000000.00000000000,200000.00000000000
"7744",29_38_1_1_5m_v2.0,29_38,-9999.00000000000,5.00000000000,2017-01-28,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/29_38/29_38_1_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"751",-0.00800000000,"1","2","4","32",2500000000.00000000000,200000.00000000000
"7241",36_27_2_1_5m_v2.0,36_27,-9999.00000000000,5.00000000000,2017-02-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/36_27/36_27_2_1_5m_v2.0.tar,DEM,0.72894701000,ICESat,"948",0.00000000000,"1","2","4","42",2500000000.00000000000,200000.00000000000
"7242",36_27_2_2_5m_v2.0,36_27,-9999.00000000000,5.00000000000,2017-02-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/36_27/36_27_2_2_5m_v2.0.tar,DEM,0.99585969000,ICESat,"948",0.00000000000,"1","2","4","42",2500000000.00000000000,200000.00000000000
"7243",36_27_1_2_5m_v2.0,36_27,-9999.00000000000,5.00000000000,2017-02-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/36_27/36_27_1_2_5m_v2.0.tar,DEM,0.99999483000,ICESat,"948",0.00000000000,"1","2","4","42",2500000000.00000000000,200000.00000000000
"7244",36_27_1_1_5m_v2.0,36_27,-9999.00000000000,5.00000000000,2017-02-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/36_27/36_27_1_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"948",0.00000000000,"1","2","4","42",2500000000.00000000000,200000.00000000000
"7245",37_26_2_1_5m_v2.0,37_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/37_26/37_26_2_1_5m_v2.0.tar,DEM,0.99983942000,ICESat,"927",-0.00300000000,"1","2","4","37",2500000000.00000000000,200000.00000000000
"7246",37_26_1_1_5m_v2.0,37_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/37_26/37_26_1_1_5m_v2.0.tar,DEM,0.98359100000,ICESat,"927",-0.00300000000,"1","2","4","37",2500000000.00000000000,200000.00000000000
"7247",37_26_1_2_5m_v2.0,37_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/37_26/37_26_1_2_5m_v2.0.tar,DEM,0.79113026000,ICESat,"927",-0.00300000000,"1","2","4","37",2500000000.00000000000,200000.00000000000
"7248",37_26_2_2_5m_v2.0,37_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/37_26/37_26_2_2_5m_v2.0.tar,DEM,0.48452395000,ICESat,"927",-0.00300000000,"1","2","4","37",2500000000.00000000000,200000.00000000000
"7249",32_41_1_1_5m_v2.0,32_41,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/32_41/32_41_1_1_5m_v2.0.tar,DEM,0.98320785000,ICESat,"1012",-0.00100000000,"1","2","4","65",2500000000.00000000000,200000.00000000000
"7250",32_41_2_2_5m_v2.0,32_41,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/32_41/32_41_2_2_5m_v2.0.tar,DEM,0.94195177000,ICESat,"1012",-0.00100000000,"1","2","4","65",2500000000.00000000000,200000.00000000000
"7251",32_41_1_2_5m_v2.0,32_41,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/32_41/32_41_1_2_5m_v2.0.tar,DEM,0.97141399000,ICESat,"1012",-0.00100000000,"1","2","4","65",2500000000.00000000000,200000.00000000000
"7252",32_41_2_1_5m_v2.0,32_41,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/32_41/32_41_2_1_5m_v2.0.tar,DEM,0.99997760000,ICESat,"1012",-0.00100000000,"1","2","4","65",2500000000.00000000000,200000.00000000000
"7253",35_26_2_2_5m_v2.0,35_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/35_26/35_26_2_2_5m_v2.0.tar,DEM,0.99615023000,ICESat,"925",0.00800000000,"1","2","4","57",2500000000.00000000000,200000.00000000000
"7254",35_26_1_2_5m_v2.0,35_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/35_26/35_26_1_2_5m_v2.0.tar,DEM,0.98270928000,ICESat,"925",0.00800000000,"1","2","4","57",2500000000.00000000000,200000.00000000000
"7255",35_26_2_1_5m_v2.0,35_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/35_26/35_26_2_1_5m_v2.0.tar,DEM,0.99400047000,ICESat,"925",0.00800000000,"1","2","4","57",2500000000.00000000000,200000.00000000000
"7256",35_26_1_1_5m_v2.0,35_26,-9999.00000000000,5.00000000000,2017-02-02,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/35_26/35_26_1_1_5m_v2.0.tar,DEM,0.99514452000,ICESat,"925",0.00800000000,"1","2","4","57",2500000000.00000000000,200000.00000000000
"7257",27_35_1_2_5m_v2.0,27_35,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_35/27_35_1_2_5m_v2.0.tar,DEM,0.98033215000,ICESat,"708",0.01200000000,"1","2","4","82",2500000000.00000000000,200000.00000000000
"7258",27_35_2_1_5m_v2.0,27_35,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_35/27_35_2_1_5m_v2.0.tar,DEM,1.00000000000,ICESat,"708",0.01200000000,"1","2","4","82",2500000000.00000000000,200000.00000000000
"7259",27_35_2_2_5m_v2.0,27_35,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_35/27_35_2_2_5m_v2.0.tar,DEM,0.99644722000,ICESat,"708",0.01200000000,"1","2","4","82",2500000000.00000000000,200000.00000000000
"7260",27_35_1_1_5m_v2.0,27_35,-9999.00000000000,5.00000000000,2017-02-04,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/27_35/27_35_1_1_5m_v2.0.tar,DEM,0.99517127000,ICESat,"708",0.01200000000,"1","2","4","82",2500000000.00000000000,200000.00000000000
"7261",25_25_1_2_5m_v2.0,25_25,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_25/25_25_1_2_5m_v2.0.tar,DEM,0.14553108000,ICESat,"307",0.01850000000,"1","2","4","16",2500000000.00000000000,200000.00000000000
"7262",25_25_1_1_5m_v2.0,25_25,-9999.00000000000,5.00000000000,2017-01-31,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_25/25_25_1_1_5m_v2.0.tar,DEM,0.24297221000,ICESat,"307",0.01850000000,"1","2","4","16",2500000000.00000000000,200000.00000000000
"7263",31_44_1_2_5m_v2.0,31_44,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_44/31_44_1_2_5m_v2.0.tar,DEM,0.98434864000,ICESat,"797",-0.00100000000,"1","2","4","59",2500000000.00000000000,200000.00000000000
"7264",31_44_1_1_5m_v2.0,31_44,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_44/31_44_1_1_5m_v2.0.tar,DEM,0.99486592000,ICESat,"797",-0.00100000000,"1","2","4","59",2500000000.00000000000,200000.00000000000
"7265",31_44_2_2_5m_v2.0,31_44,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_44/31_44_2_2_5m_v2.0.tar,DEM,0.98163244000,ICESat,"797",-0.00100000000,"1","2","4","59",2500000000.00000000000,200000.00000000000
"7266",31_44_2_1_5m_v2.0,31_44,-9999.00000000000,5.00000000000,2017-02-01,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_44/31_44_2_1_5m_v2.0.tar,DEM,0.99599571000,ICESat,"797",-0.00100000000,"1","2","4","59",2500000000.00000000000,200000.00000000000
